session_id,sequence_id,sample_id,sample_source,timestamp_seconds,unity_frame,left_device_id,left_is_tracked,left_tracking_state,left_pose_valid,left_px,left_py,left_pz,left_qx,left_qy,left_qz,left_qw,right_device_id,right_is_tracked,right_tracking_state,right_pose_valid,right_px,right_py,right_pz,right_qx,right_qy,right_qz,right_qw,pair_valid
20260911_130547_284_P01,seq_0001,2181,BeforeRender,61.877207104,4366,67,1,15,1,-1.2901293,-0.233976334,-0.467366904,0.434367746,-0.573007524,0.16499263,0.675103426,68,1,15,1,-1.82088733,0.00364555325,-0.430057883,0.555440485,0.0774707869,-0.72754544,0.395173311,1
20260911_130547_284_P01,seq_0001,2182,BeforeRender,61.891158004,4367,67,1,15,1,-1.28221536,-0.236348122,-0.471067548,0.404600382,-0.645062566,0.245011687,0.600135088,68,1,15,1,-1.82776952,0.0134033682,-0.429102272,0.547504246,0.107229739,-0.720739365,0.411431402,1
20260911_130547_284_P01,seq_0001,2183,BeforeRender,61.905079204,4368,67,1,15,1,-1.2690115,-0.240901083,-0.476057857,0.378557295,-0.67843169,0.298517436,0.554357469,68,1,15,1,-1.83513808,0.0181860216,-0.429895073,0.553506136,0.122855544,-0.721649706,0.397189111,1
20260911_130547_284_P01,seq_0001,2184,BeforeRender,61.918972204,4369,67,1,15,1,-1.2959044,-0.2315934,-0.472460687,0.336511046,-0.732875824,0.3479321,0.478117734,68,1,15,1,-1.84026945,0.0235352349,-0.432539284,0.555784702,0.163551971,-0.712480962,0.39588505,1
20260911_130547_284_P01,seq_0001,2185,BeforeRender,61.932912604,4370,67,1,15,1,-1.30169249,-0.22984609,-0.474183768,0.292889267,-0.763555408,0.396143675,0.417455912,68,1,15,1,-1.84389555,0.0280493032,-0.436929286,0.551722229,0.205453515,-0.701748908,0.401173353,1
20260911_130547_284_P01,seq_0001,2186,BeforeRender,61.946918504,4371,67,1,15,1,-1.30457413,-0.229586542,-0.475391179,0.262263268,-0.777770877,0.421379089,0.385655433,68,1,15,1,-1.84730959,0.0314937569,-0.44195348,0.541324973,0.255897731,-0.684981942,0.415070504,1
20260911_130547_284_P01,seq_0001,2187,BeforeRender,61.960834004,4372,67,1,15,1,-1.30692196,-0.229951769,-0.475467324,0.246896863,-0.782438576,0.426296592,0.380924225,68,1,15,1,-1.85053301,0.0334534049,-0.446988761,0.526428521,0.303910851,-0.663250208,0.43658945,1
20260911_130547_284_P01,seq_0001,2188,BeforeRender,61.974751904,4373,67,1,15,1,-1.30961943,-0.231140777,-0.473877907,0.253958911,-0.774659038,0.401937395,0.416958988,68,1,15,1,-1.85471082,0.0337972902,-0.451952398,0.506525993,0.349655122,-0.638130009,0.46256125,1
20260911_130547_284_P01,seq_0001,2189,BeforeRender,61.988667904,4374,67,1,15,1,-1.30700886,-0.233507425,-0.472648054,0.2859025,-0.751259565,0.362487555,0.471668988,68,1,15,1,-1.858953,0.032749936,-0.456936508,0.480983317,0.391465008,-0.61205399,0.490713865,1
20260911_130547_284_P01,seq_0001,2190,BeforeRender,62.002623004,4375,67,1,15,1,-1.28867495,-0.238714993,-0.474388272,0.335280627,-0.71244961,0.324915141,0.523863256,68,1,15,1,-1.85272443,0.028916955,-0.467303038,0.450291544,0.438963801,-0.574963868,0.523416519,1
20260911_130547_284_P01,seq_0001,2191,BeforeRender,62.016507804,4376,67,1,15,1,-1.2940135,-0.23912169,-0.472156554,0.357398242,-0.695002198,0.297053367,0.548632622,68,1,15,1,-1.84231782,0.0248488393,-0.47650522,0.429991573,0.470225215,-0.546213329,0.543733835,1
20260911_130547_284_P01,seq_0001,2192,BeforeRender,62.030425604,4377,67,1,15,1,-1.30846572,-0.239709303,-0.467311054,0.391854316,-0.665852726,0.254244536,0.581764698,68,1,15,1,-1.84490514,0.0215057526,-0.479208797,0.411900401,0.485829294,-0.537066758,0.553052783,1
20260911_130547_284_P01,seq_0001,2193,BeforeRender,62.044352404,4378,67,1,15,1,-1.30016184,-0.241112784,-0.46941179,0.380282164,-0.679881573,0.289417416,0.556223035,68,1,15,1,-1.85219026,0.0169211254,-0.480228603,0.391847551,0.499976784,-0.531801224,0.56005919,1
20260911_130547_284_P01,seq_0001,2194,BeforeRender,62.058344504,4379,67,1,15,1,-1.29960668,-0.240633309,-0.470499367,0.351708502,-0.708101451,0.336919993,0.511251807,68,1,15,1,-1.85636425,0.0122952349,-0.480869412,0.379011214,0.507593274,-0.532519937,0.561357439,1
20260911_130547_284_P01,seq_0001,2195,BeforeRender,62.072257804,4380,67,1,15,1,-1.32049906,-0.238228291,-0.46717456,0.30870077,-0.743223131,0.399071276,0.439392179,68,1,15,1,-1.85673153,0.00915789604,-0.480389595,0.37534833,0.505050421,-0.54384011,0.555225909,1
20260911_130547_284_P01,seq_0001,2196,BeforeRender,62.086228604,4381,67,1,15,1,-1.32304549,-0.234872878,-0.470613897,0.22003074,-0.770194173,0.493563533,0.338795602,68,1,15,1,-1.86055124,0.00626539811,-0.477877527,0.352559358,0.511025608,-0.546696723,0.561851799,1
20260911_130547_284_P01,seq_0001,2197,BeforeRender,62.100111004,4382,67,1,15,1,-1.32354867,-0.232082129,-0.473602712,0.167156383,-0.759921432,0.550254524,0.30298242,68,1,15,1,-1.86044538,0.00590378419,-0.473701686,0.338307261,0.509568453,-0.553152263,0.565606534,1
20260911_130547_284_P01,seq_0001,2198,BeforeRender,62.113996104,4383,67,1,15,1,-1.32441032,-0.229061589,-0.476085961,0.138496533,-0.733173072,0.589218318,0.309996456,68,1,15,1,-1.85843194,0.00783535466,-0.467458189,0.326166451,0.51148957,-0.553590477,0.57055366,1
20260911_130547_284_P01,seq_0001,2199,BeforeRender,62.127926704,4384,67,1,15,1,-1.32659698,-0.225633249,-0.477820039,0.13212806,-0.701553226,0.606029749,0.35084641,68,1,15,1,-1.85439241,0.0111571178,-0.46306318,0.329631627,0.508066475,-0.557948172,0.567367017,1
20260911_130547_284_P01,seq_0001,2200,BeforeRender,62.141906504,4385,67,1,15,1,-1.33187473,-0.219706938,-0.479064167,0.152802408,-0.664163947,0.585609376,0.4388614,68,1,15,1,-1.84796286,0.0177908074,-0.456710517,0.338977188,0.504437745,-0.556095362,0.566917241,1
20260911_130547_284_P01,seq_0001,2201,BeforeRender,62.155982304,4386,67,1,15,1,-1.3363651,-0.215063334,-0.479629844,0.187701359,-0.641050577,0.539677262,0.512416661,68,1,15,1,-1.84134698,0.0243781712,-0.45132032,0.352505684,0.508367896,-0.546358585,0.564618587,1
20260911_130547_284_P01,seq_0001,2202,BeforeRender,62.169837004,4387,67,1,15,1,-1.34075701,-0.210660666,-0.480174512,0.235491902,-0.618311644,0.469213575,0.584869981,68,1,15,1,-1.83563983,0.0297167152,-0.446299136,0.368106157,0.517809391,-0.531904459,0.559865236,1
20260911_130547_284_P01,seq_0001,2203,BeforeRender,62.183697504,4388,67,1,15,1,-1.34369266,-0.207920581,-0.480581403,0.284168035,-0.603024185,0.385832489,0.637764633,68,1,15,1,-1.83030868,0.037263047,-0.432437629,0.380034894,0.538897693,-0.510741591,0.551639318,1
20260911_130547_284_P01,seq_0001,2204,BeforeRender,62.197669104,4389,67,1,15,1,-1.34527493,-0.207786396,-0.480920553,0.32652995,-0.599893808,0.297484934,0.667089462,68,1,15,1,-1.82217741,0.0489216112,-0.407105654,0.3939026,0.574003756,-0.476956248,0.536538184,1
20260911_130547_284_P01,seq_0001,2205,BeforeRender,62.211295304,4390,67,1,15,1,-1.3459394,-0.211498082,-0.481738269,0.373812556,-0.601590872,0.170939326,0.684932351,68,1,15,1,-1.81219411,0.0597295761,-0.382686734,0.406232297,0.603386581,-0.443578959,0.523581564,1
20260911_130547_284_P01,seq_0001,2206,BeforeRender,62.225277904,4391,67,1,15,1,-1.3458215,-0.212983727,-0.482178479,0.383512437,-0.599173784,0.137875646,0.689129353,68,1,15,1,-1.80938196,0.0619747899,-0.377438277,0.407912016,0.608234048,-0.437035203,0.522167921,1
20260911_130547_284_P01,seq_0001,2207,BeforeRender,62.239239304,4392,67,1,15,1,-1.34468496,-0.219815552,-0.485966921,0.416984886,-0.560613871,-0.00507871807,0.715408921,68,1,15,1,-1.79972565,0.0689244866,-0.357792795,0.404208064,0.619274378,-0.421081305,0.525171995,1
20260911_130547_284_P01,seq_0001,2208,BeforeRender,62.253143704,4393,67,1,15,1,-1.34309089,-0.225330025,-0.492269486,0.441504896,-0.481283993,-0.140263379,0.744154096,68,1,15,1,-1.79169583,0.0732388645,-0.340061307,0.389532238,0.620288253,-0.418194413,0.537234187,1
20260911_130547_284_P01,seq_0001,2209,BeforeRender,62.267056904,4394,67,1,15,1,-1.34309089,-0.225330025,-0.492269486,0.441504896,-0.481283993,-0.140263379,0.744154096,68,1,15,1,-1.79169583,0.0732388645,-0.340061307,0.389532238,0.620288253,-0.418194413,0.537234187,1
20260911_130547_284_P01,seq_0001,2210,BeforeRender,62.281063004,4395,67,1,15,1,-1.3386867,-0.229870021,-0.499531478,0.502473176,-0.321267337,-0.32390517,0.734434128,68,1,15,1,-1.78214967,0.0762139857,-0.31790781,0.36924991,0.612879872,-0.423917651,0.555271685,1
20260911_130547_284_P01,seq_0001,2211,BeforeRender,62.294988804,4396,67,1,15,1,-1.33758914,-0.229822069,-0.49937883,0.514146984,-0.305328876,-0.33518824,0.728063285,68,1,15,1,-1.78068447,0.0761433691,-0.314029366,0.367702961,0.612975538,-0.423687279,0.556367338,1
20260911_130547_284_P01,seq_0001,2212,BeforeRender,62.308902104,4397,67,1,15,1,-1.33037567,-0.217612654,-0.491204321,0.574036181,-0.273382783,-0.221604332,0.739348233,68,1,15,1,-1.77776062,0.0700514913,-0.295348346,0.381243169,0.600183964,-0.426436782,0.559092641,1
20260911_130547_284_P01,seq_0001,2213,BeforeRender,62.322872104,4398,67,1,15,1,-1.33014655,-0.21439983,-0.489370465,0.576375306,-0.285087347,-0.170944735,0.746521771,68,1,15,1,-1.77886534,0.0680988133,-0.297191471,0.383587152,0.596121252,-0.430903435,0.558410943,1
20260911_130547_284_P01,seq_0001,2214,BeforeRender,62.336822804,4399,67,1,15,1,-1.33358359,-0.201119915,-0.487226814,0.513333797,-0.403962195,0.21885851,0.724847615,68,1,15,1,-1.78663301,0.0590632297,-0.314366192,0.390792012,0.572574019,-0.458353788,0.556194723,1
20260911_130547_284_P01,seq_0001,2215,BeforeRender,62.350766204,4400,67,1,15,1,-1.33271194,-0.202506691,-0.496453941,0.382486314,-0.489299774,0.512901604,0.592639804,68,1,15,1,-1.79419398,0.0531333797,-0.335535526,0.392352939,0.555431485,-0.479458451,0.554684281,1
20260911_130547_284_P01,seq_0001,2216,BeforeRender,62.364797904,4401,67,1,15,1,-1.32693052,-0.206761166,-0.503246844,0.276738882,-0.517774999,0.662647367,0.464998007,68,1,15,1,-1.79642045,0.0516793244,-0.342161,0.392421752,0.551018775,-0.484913468,0.554294646,1
20260911_130547_284_P01,seq_0001,2217,BeforeRender,62.378621004,4402,67,1,15,1,-1.31061757,-0.213626504,-0.507660091,0.0945354104,-0.524471879,0.815826118,0.224544063,68,1,15,1,-1.79051816,0.052612517,-0.298159599,0.394306302,0.523677051,-0.515742183,0.551629484,1
20260911_130547_284_P01,seq_0001,2218,BeforeRender,62.392633904,4403,67,1,15,1,-1.30486476,-0.213760599,-0.503439665,0.0260560624,-0.527242601,0.839541793,0.128475249,68,1,15,1,-1.78988695,0.049803935,-0.270850986,0.402073205,0.494577944,-0.54792285,0.541765988,1
20260911_130547_284_P01,seq_0001,2219,BeforeRender,62.406587504,4404,67,1,15,1,-1.30661392,-0.211531639,-0.496753067,0.011419666,-0.540852606,0.83224529,0.121309385,68,1,15,1,-1.79157603,0.0462760627,-0.259881765,0.409391046,0.47516346,-0.56958431,0.531217873,1
20260911_130547_284_P01,seq_0001,2220,BeforeRender,62.420469204,4405,67,1,15,1,-1.3219521,-0.207059115,-0.48452577,0.100969307,-0.551317871,0.771548688,0.300942719,68,1,15,1,-1.79886162,0.0365522206,-0.259102404,0.418432415,0.43992269,-0.615866899,0.502085984,1
20260911_130547_284_P01,seq_0001,2221,BeforeRender,62.434440804,4406,67,1,15,1,-1.3337611,-0.2050125,-0.477006376,0.204301074,-0.513993204,0.682980418,0.477084696,68,1,15,1,-1.80183506,0.0324249566,-0.26087153,0.419053614,0.427064896,-0.634792745,0.488925219,1
20260911_130547_284_P01,seq_0001,2222,BeforeRender,62.448331904,4407,67,1,15,1,-1.34305632,-0.204030529,-0.469824433,0.310723305,-0.434057653,0.543539584,0.647772908,68,1,15,1,-1.80720937,0.0254384167,-0.266170502,0.416594982,0.40813902,-0.663280725,0.468966901,1
20260911_130547_284_P01,seq_0001,2223,BeforeRender,62.462304604,4408,67,1,15,1,-1.3449589,-0.20412834,-0.467948556,0.339711726,-0.402041614,0.48859933,0.69586587,68,1,15,1,-1.80720937,0.0254384167,-0.266170502,0.416594982,0.40813902,-0.663280725,0.468966901,1
20260911_130547_284_P01,seq_0001,2224,BeforeRender,62.476170404,4409,67,1,15,1,-1.34618258,-0.20454815,-0.466475368,0.363828361,-0.370089799,0.430621952,0.738395035,68,1,15,1,-1.80895972,0.0233168043,-0.268447578,0.415596038,0.403328747,-0.670679748,0.463459283,1
20260911_130547_284_P01,seq_0001,2225,BeforeRender,62.490110604,4410,67,1,15,1,-1.33845735,-0.229710579,-0.472082496,0.385200977,-0.243671507,-0.0647417977,0.887723565,68,1,15,1,-1.82309413,0.007734349,-0.290318727,0.398596466,0.38542071,-0.704422653,0.443125963,1
20260911_130547_284_P01,seq_0001,2226,BeforeRender,62.503980304,4411,67,1,15,1,-1.33229303,-0.256574899,-0.480015218,0.356518805,-0.200947225,-0.322133601,0.853665352,68,1,15,1,-1.82944059,0.0019299984,-0.304915458,0.37567842,0.394595981,-0.703504264,0.456334829,1
20260911_130547_284_P01,seq_0001,2227,BeforeRender,62.517882904,4412,67,1,15,1,-1.33050275,-0.274609268,-0.48726353,0.336143196,-0.129264295,-0.482251048,0.7985816,68,1,15,1,-1.83211911,6.27711415E-06,-0.315858126,0.356471688,0.403577596,-0.701045096,0.467535019,1
20260911_130547_284_P01,seq_0001,2228,BeforeRender,62.531873304,4413,67,1,15,1,-1.32526374,-0.281062067,-0.490333617,0.377301753,0.00814125035,-0.548525035,0.746121645,68,1,15,1,-1.83424306,0.000645369291,-0.327010751,0.340756714,0.418135107,-0.690045536,0.482581794,1
20260911_130547_284_P01,seq_0001,2229,BeforeRender,62.545720504,4414,67,1,15,1,-1.31543815,-0.275199234,-0.482771873,0.487831473,0.140070751,-0.475322992,0.718657672,68,1,15,1,-1.83262312,0.00646737963,-0.338840276,0.338487536,0.444841653,-0.660127163,0.501771092,1
20260911_130547_284_P01,seq_0001,2230,BeforeRender,62.559673204,4415,67,1,15,1,-1.30425167,-0.270474136,-0.472805023,0.589065135,0.257372707,-0.378480941,0.665968299,68,1,15,1,-1.82803679,0.0140412562,-0.345792145,0.347411275,0.471482158,-0.627792358,0.512724936,1
20260911_130547_284_P01,seq_0001,2231,BeforeRender,62.573709704,4416,67,1,15,1,-1.29058802,-0.268316954,-0.468298376,0.645700216,0.344447017,-0.32366842,0.599721789,68,1,15,1,-1.82286406,0.0219878908,-0.352111608,0.355811685,0.503532588,-0.584980965,0.526925445,1
20260911_130547_284_P01,seq_0001,2232,BeforeRender,62.587552404,4417,67,1,15,1,-1.2771486,-0.264895737,-0.471544772,0.647382259,0.39838466,-0.330786437,0.559255183,68,1,15,1,-1.82487059,0.0197937135,-0.374130845,0.323575765,0.579407394,-0.513924301,0.543569446,1
20260911_130547_284_P01,seq_0001,2233,BeforeRender,62.601507504,4418,67,1,15,1,-1.26511812,-0.260747194,-0.478398204,0.610338449,0.45679009,-0.369651467,0.531213403,68,1,15,1,-1.82209241,0.0211272836,-0.384587675,0.311425388,0.617812634,-0.466117561,0.55141294,1
20260911_130547_284_P01,seq_0001,2234,BeforeRender,62.615441404,4419,67,1,15,1,-1.25293612,-0.257612765,-0.486131042,0.533792317,0.555377901,-0.411176026,0.487396777,68,1,15,1,-1.81602538,0.0245714858,-0.395901322,0.297932297,0.65599519,-0.408422291,0.560444355,1
20260911_130547_284_P01,seq_0001,2235,BeforeRender,62.629377604,4420,67,1,15,1,-1.24515784,-0.256247938,-0.48970145,0.473440439,0.631656528,-0.425037742,0.442952693,68,1,15,1,-1.80992651,0.028411435,-0.405968785,0.281240821,0.680297971,-0.364018023,0.570604205,1
20260911_130547_284_P01,seq_0001,2236,BeforeRender,62.643252604,4421,67,1,15,1,-1.23346806,-0.253572822,-0.492202967,0.394331604,0.733390868,-0.421967268,0.358586341,68,1,15,1,-1.80016291,0.0359810367,-0.418670058,0.275262505,0.688419878,-0.339820325,0.578645766,1
20260911_130547_284_P01,seq_0001,2237,BeforeRender,62.657216004,4422,67,1,15,1,-1.22390091,-0.250577122,-0.493317962,0.343124032,0.797311306,-0.406599671,0.285021603,68,1,15,1,-1.7946285,0.0389907584,-0.424577892,0.262365848,0.699142039,-0.31963408,0.583265483,1
20260911_130547_284_P01,seq_0001,2238,BeforeRender,62.671185504,4423,67,1,15,1,-1.21444988,-0.246812329,-0.494501859,0.285727501,0.852989733,-0.385139763,0.205999166,68,1,15,1,-1.7828573,0.0464724228,-0.433915108,0.261039734,0.705164433,-0.302863479,0.585555434,1
20260911_130547_284_P01,seq_0001,2239,BeforeRender,62.685046004,4424,67,1,15,1,-1.2025373,-0.240129605,-0.497241169,0.187053993,0.911186576,-0.355305105,0.0922396258,68,1,15,1,-1.77398431,0.0508470237,-0.440725148,0.273040891,0.703073442,-0.295221329,0.586498737,1
20260911_130547_284_P01,seq_0001,2240,BeforeRender,62.699069204,4425,67,1,15,1,-1.19582474,-0.23429963,-0.50347352,0.175734624,0.912285805,-0.367657334,0.040989086,68,1,15,1,-1.76517367,0.0543378219,-0.445995092,0.293337882,0.697441459,-0.3000606,0.580940545,1
20260911_130547_284_P01,seq_0001,2241,BeforeRender,62.712940404,4426,67,1,15,1,-1.19225371,-0.227895766,-0.511083543,0.198627368,0.890914798,-0.407980502,0.0192323029,68,1,15,1,-1.75944018,0.056649901,-0.44895792,0.310088575,0.688933134,-0.310022742,0.577149987,1
20260911_130547_284_P01,seq_0001,2242,BeforeRender,62.726856104,4427,67,1,15,1,-1.19071448,-0.221452966,-0.518126786,0.222572729,0.858870745,-0.461233646,0.00813321862,68,1,15,1,-1.75049853,0.0602986813,-0.452472955,0.338370651,0.668734193,-0.332379043,0.572559297,1
20260911_130547_284_P01,seq_0001,2243,BeforeRender,62.740797704,4428,67,1,15,1,-1.19158387,-0.211914569,-0.521251202,0.202177912,0.839057446,-0.505075157,-0.00241519511,68,1,15,1,-1.74118447,0.0638432652,-0.45499438,0.370774925,0.637616217,-0.36378932,0.568883836,1
20260911_130547_284_P01,seq_0001,2244,BeforeRender,62.754634704,4429,67,1,15,1,-1.19718659,-0.189186424,-0.510916591,0.0415428691,0.873941839,-0.483538538,-0.0262778588,68,1,15,1,-1.73959851,0.0640458912,-0.448510259,0.39901495,0.595470309,-0.407516718,0.565802515,1
20260911_130547_284_P01,seq_0001,2245,BeforeRender,62.768591004,4430,67,1,15,1,-1.19982243,-0.174292058,-0.493178189,-0.165577129,0.90193975,-0.390830666,-0.0796272084,68,1,15,1,-1.72926784,0.0675575584,-0.451300383,0.434183121,0.54656738,-0.437133491,0.567153931,1
20260911_130547_284_P01,seq_0001,2246,BeforeRender,62.782509504,4431,67,1,15,1,-1.19296467,-0.165660083,-0.470630765,-0.441343904,0.844317436,-0.234174192,-0.193664789,68,1,15,1,-1.71826351,0.0709919184,-0.453165412,0.472774565,0.484057993,-0.467601687,0.568788826,1
20260911_130547_284_P01,seq_0001,2247,BeforeRender,62.796487104,4432,67,1,15,1,-1.18492496,-0.160900816,-0.460376859,-0.595090508,0.741371095,-0.139742151,-0.276962847,68,1,15,1,-1.71236324,0.0713780299,-0.449217618,0.506129026,0.423619598,-0.495140612,0.564991832,1
20260911_130547_284_P01,seq_0001,2248,BeforeRender,62.810733204,4433,67,1,15,1,-1.18227553,-0.151450768,-0.45396769,-0.701947093,0.620869339,-0.0844343528,-0.338618547,68,1,15,1,-1.70662522,0.0702994615,-0.444247991,0.53932327,0.365894735,-0.51804179,0.55397141,1
20260911_130547_284_P01,seq_0001,2249,BeforeRender,62.824317804,4434,67,1,15,1,-1.19259334,-0.13563323,-0.448800981,-0.762654722,0.523659706,-0.0892401934,-0.369018316,68,1,15,1,-1.70180023,0.0682158917,-0.438762724,0.566808164,0.316405773,-0.536407769,0.53933531,1
20260911_130547_284_P01,seq_0001,2250,BeforeRender,62.838198804,4435,67,1,15,1,-1.21369517,-0.121184632,-0.444996476,-0.778106868,0.484540612,-0.149274677,-0.370792627,68,1,15,1,-1.69763649,0.0657925606,-0.432833821,0.586747289,0.273907274,-0.55253756,0.524790108,1
20260911_130547_284_P01,seq_0001,2251,BeforeRender,62.852223704,4436,67,1,15,1,-1.24815953,-0.107374072,-0.444099724,-0.752541184,0.471386969,-0.275771379,-0.368003041,68,1,15,1,-1.69323969,0.0642279014,-0.42624101,0.593846381,0.237853825,-0.571092963,0.514417112,1
20260911_130547_284_P01,seq_0001,2252,BeforeRender,62.866153504,4437,67,1,15,1,-1.27333987,-0.1013529,-0.446938664,-0.704662442,0.458770871,-0.378948689,-0.386494607,68,1,15,1,-1.68796229,0.0636979192,-0.419546396,0.585104525,0.217340708,-0.592675626,0.509069085,1
20260911_130547_284_P01,seq_0001,2253,BeforeRender,62.880093804,4438,67,1,15,1,-1.29524624,-0.0990510583,-0.450777173,-0.644508362,0.434218794,-0.46489954,-0.424183488,68,1,15,1,-1.68328285,0.0637062043,-0.412175953,0.574381948,0.196383193,-0.607277632,0.512574792,1
20260911_130547_284_P01,seq_0001,2254,BeforeRender,62.894098004,4439,67,1,15,1,-1.31420505,-0.0990582928,-0.453637123,-0.58520472,0.401463509,-0.524329484,-0.470575482,68,1,15,1,-1.6794368,0.0643476695,-0.407387555,0.560406148,0.197025463,-0.612924814,0.521007895,1
20260911_130547_284_P01,seq_0001,2255,BeforeRender,62.908053304,4440,67,1,15,1,-1.34236836,-0.0988041908,-0.452863067,-0.515696406,0.341070533,-0.561660647,-0.549786866,68,1,15,1,-1.6741792,0.0657050088,-0.400223225,0.537110686,0.210116982,-0.613291383,0.539663613,1
