time_s,valid,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,err
2.000647,True,183.6789922526304,132.13129612550642,1000.3090448313887,0.31336717093887456,-0.6917544222915635,0.3759527454377991,0.5309768060994875,0.16737401745136818
2.014539,True,181.72821413829877,132.27285505868272,1000.6755908513717,0.3178065803657772,-0.6847335832723824,0.3857261548774804,0.5304283465828425,0.136188745846969
2.028432,True,179.86175639448737,132.26198902381103,999.8706031338396,0.32078173015490397,-0.6777772561919296,0.3955329219335399,0.5303496773398491,0.15068621685891626
2.084009,True,173.7166610177466,132.8928864540688,1002.6971607276477,0.3290161100296695,-0.6465660882331267,0.43952425067283374,0.5296405629843141,0.15818578520712068
2.0979,True,172.14134753441897,133.3651075825069,1002.923492425289,0.33224372258641616,-0.6370751058940961,0.4516652446892622,0.5289120200862669,0.12604358870359217
2.111792,True,170.88789896574036,133.85681503804864,1002.3155456608444,0.3343311147853578,-0.628729023926591,0.46238711162771606,0.5283187287606548,0.10505765724243986
2.167367,True,166.04110814819413,137.04014636390914,1008.1332363858327,0.33381791025462204,-0.606355498709257,0.5074382157426787,0.5132300353468922,0.13296749876258307
2.1812600000000004,True,164.6581423401104,138.06562025239973,1008.1332462603814,0.33572134642648593,-0.6001232070192526,0.5201939132942718,0.5064993647795685,0.059343147006402974
2.195153,True,163.73234054324632,139.36952871748232,1011.2132650450454,0.3382769619824671,-0.594289039230942,0.5330038880470703,0.4982931769235683,0.06276045246365872
2.250727,True,161.79823637309485,143.96131491665963,1020.660252613919,0.3541421003053461,-0.5813878412490436,0.5709987717821519,0.4588376112116019,0.010343832755563376
2.26462,True,161.69883880658662,144.96100995966378,1022.9868530536073,0.3597255556816568,-0.5821712815496378,0.5756313291477461,0.4475742356659675,0.05635808239150522
2.278513,True,161.19277051168018,146.06859378839496,1023.7157823144303,0.36601611232475345,-0.581576423989217,0.5819887941853702,0.43484492870590824,0.07340675800569375
2.3340880000000004,False,,,,,,,,
2.34798,False,,,,,,,,
2.361874,False,,,,,,,,
2.417449,False,,,,,,,,
2.4313409999999998,False,,,,,,,,
2.445234,False,,,,,,,,
2.5008090000000003,False,,,,,,,,
2.514701,False,,,,,,,,
2.528594,False,,,,,,,,
2.5841689999999997,False,,,,,,,,
2.598061,False,,,,,,,,
2.611957,False,,,,,,,,
2.667529,False,,,,,,,,
2.681422,True,147.49831446311256,184.24570883293688,1012.8565209523812,0.45190289615371093,-0.48967221387217696,0.7280877490894949,0.1609134085003539,0.27400054368897386
2.695315,True,146.86373345192592,185.38396689199186,1010.7633753039494,0.44917246781350395,-0.4844561689019936,0.7321640183074738,0.16577745584663475,0.3169917126038066
2.750889,True,143.61814570271548,190.03753798718208,1012.2822117327444,0.4268514641514318,-0.4772903277346027,0.7473194085310704,0.17749780910069232,0.3973067296673654
2.7647820000000003,True,143.3353833150226,191.18074273748007,1013.3724756284803,0.42240945663242596,-0.47818901383065926,0.7479316560437318,0.18304031219062294,0.38780333885945745
2.7786750000000002,True,142.68041720415746,192.2633195646037,1014.4000347828966,0.4187025585260106,-0.47688399034909434,0.7500226229664618,0.18637567510543346,0.3668370825417827
2.83425,True,140.7870810746597,196.26522896731154,1018.5885302447398,0.4097639908224329,-0.4682152759811415,0.7591275208784002,0.19129384257782753,0.4547589194337729
2.8481419999999997,True,139.98199161404054,196.81606586211507,1017.1569377380837,0.40968440745888,-0.46466710482364815,0.7613935229548012,0.19111010225090555,0.5030380105087843
2.8620360000000002,True,139.42358776726368,197.50744350147846,1017.8243713910103,0.4083385647931373,-0.46282758274588565,0.763867895543845,0.18856320773072,0.49324236926278586
2.917611,True,137.1004134357381,200.4543486081568,1016.7528057777253,0.4089478222454574,-0.45356939954232395,0.7732271133411872,0.17075218790272698,0.5786729520930834
2.931503,True,136.62087467907725,201.07281098858522,1016.128462993073,0.40970370743411283,-0.4509293565325022,0.775493811099616,0.16557456470762422,0.6238574522112618
2.945396,True,136.16944617694529,201.83395275080906,1014.525322983342,0.4111697056570634,-0.44820127577936164,0.7770185559721293,0.16216427847902706,0.649974284942713
3.000973,True,133.79171511659504,204.5601567165721,1010.9056140971121,0.4160581682970146,-0.43803413858585616,0.7824175799700765,0.15114372160446715,0.7256302364353797
3.014865,True,133.21609364843036,205.30301641742324,1010.7648762718306,0.41686515575221067,-0.4350301238729072,0.7836895127765471,0.15100655882068972,0.7383413970527046
3.028758,True,132.86165880707205,205.87120658271556,1012.7108552801251,0.4163194094891375,-0.43312817767676043,0.785311416316446,0.1495463486283835,0.7249110591214705
3.084332,True,131.02533474508476,208.28082702691728,1017.6128984786229,0.411583038022271,-0.4186732183376238,0.7949478779045652,0.1528725301491504,0.9403174357316832
3.098231,True,130.44275260144974,208.605952430809,1015.8168664413391,0.4112605668982418,-0.4150682557600885,0.7959345583294261,0.1583390919253867,0.9403320030275422
3.1121190000000003,True,130.06634797311995,209.1803538585142,1017.3943320990082,0.40758456231787216,-0.4137046230378229,0.7978397594749697,0.1617869822890704,0.9834025060382521
3.167696,True,115.96152864420128,212.44541921155974,973.5759641872289,0.4070950135659972,-0.3054847335137453,0.8424552771001014,0.17669701074417796,1.312090146447156
3.181586,True,115.65661310099092,213.19424034644854,976.1208898399592,0.40078106216372494,-0.301707995090225,0.8459926827832934,0.18067431081002855,1.3303158462642775
3.1954789999999997,True,115.67885012063603,213.96395352616656,977.4468977917031,0.39500797071634774,-0.3028585952928969,0.846683699675423,0.18807468471781214,1.199294936455638
3.2510529999999997,True,116.17333066501483,217.8350541200404,980.3799091161824,0.3744948461809648,-0.3048637011212027,0.8492002424993363,0.21370700049751745,1.12502884654155
3.264946,True,116.28991916067024,218.61916681206955,981.0551886575331,0.37062291423034444,-0.3045678751193235,0.8500855042101362,0.21732855409380908,1.0510431137283522
3.27884,True,116.46949242837603,219.46472926116013,981.1798450192027,0.36778772865652504,-0.30158579144781694,0.8516493877429437,0.22016247955439047,0.9931393545125604
3.334416,True,117.31489651824543,221.7624600071164,987.7901069532866,0.35806653369744584,-0.2944658009427408,0.8582138070610136,0.22033454311770384,0.9206349754646019
3.348305,True,117.08460213286955,222.25981834891138,990.4775383574641,0.35502621518915967,-0.2922628216216909,0.8605580191497574,0.2190404649904537,0.9164566451158123
3.3621999999999996,True,116.67594684240086,222.4454155688899,991.0058064121102,0.3546650382381831,-0.2891846468686419,0.861539898788849,0.2198498429880416,0.9249728034077215
3.4177750000000002,True,116.02853239664367,223.8470612528642,998.6586973834288,0.35082079563176755,-0.2794879774745514,0.8645294645796021,0.2267157794975573,0.7697226956414919
3.43167,True,115.45927195404884,223.7550254306798,998.433655134582,0.34929363715298445,-0.27691537275200073,0.8656902037023229,0.22779882043568742,0.7366618072651414
3.44556,True,114.93334101243917,224.17396204785362,999.8105644217358,0.3458381300611508,-0.2735814831096069,0.8680621417121409,0.2280729664416316,0.7632773414758732
3.501135,True,113.90561643503177,225.55366226488363,1006.9501730361424,0.33231955835053933,-0.2601230511596882,0.8773838211598799,0.22824841677427837,0.6515185687707898
3.515027,True,113.75771254126704,225.6453382849123,1007.1103148097217,0.32985772415698905,-0.25810293103922566,0.878734844814921,0.22891446286993108,0.6459642038773165
3.5289200000000003,True,113.90282986448457,226.03516215509157,1009.156812568127,0.3262677180414114,-0.25681308774269146,0.8804981534255698,0.2287343785754041,0.7107406960536391
3.5844940000000003,True,113.89144705285388,227.0176294232351,1012.7873467113777,0.31666929143319794,-0.2472844803956555,0.8880859919562748,0.2233253602027462,0.6300165595492259
3.598388,True,114.73701359925641,227.45993438299777,1014.3783895747729,0.3145440980975869,-0.24531034266619553,0.8903361232995647,0.21951408538148956,0.659261196078309
3.612281,True,115.68903393838364,227.57531802978812,1015.9167404978829,0.3129506161074032,-0.2443650623133538,0.8925514518553432,0.21377449330896847,0.6023286242495921
3.6678580000000003,True,121.1461565533679,227.57256176967334,1014.8114993405733,0.3182027608597888,-0.23869721670176322,0.899557265348284,0.18046431248076802,0.606444839037886
3.681749,True,122.46252532644857,227.68145293357767,1014.1978808189988,0.32039800245234595,-0.23619123098943523,0.9015671618745688,0.16951541244876997,0.634171305545655
3.695641,True,124.0631211016186,227.71703373921207,1013.9060188192589,0.32328440893938565,-0.23688595015722316,0.902027702163513,0.16036914318045772,0.678047202421823
3.751219,True,130.15584327522146,227.62206971246138,1010.2533843731417,0.3325098086154936,-0.23697436556358817,0.9040830105354184,0.1261518422435322,0.7562006809685388
3.765108,True,131.16729863575634,227.65271285691156,1009.431209651903,0.3325466654840849,-0.23642920024588485,0.9054609032560225,0.1168524763164874,0.8570004423839955
3.779001,True,131.92683053962378,227.40531565138,1006.614560881685,0.3353010875257685,-0.2353647533385863,0.9057655250219081,0.10846855429888702,0.8990613602520565
3.834579,True,134.921422621988,227.93342836900607,1005.1327796541892,0.3396399274498113,-0.2373267193401008,0.9063035256253146,0.0832746504542448,0.972969540037889
3.848469,True,134.77101329044513,227.77891318387918,1002.7292820605041,0.3408131341886637,-0.23864048550702,0.9058502011375656,0.07957725391407772,1.0729283700579095
3.862362,True,135.5649052206594,228.308252090738,1004.689234551048,0.3399115333278398,-0.2390635428755832,0.9066212429753722,0.07312108973669616,0.9803984210382142
3.917938,True,134.55493317623507,228.36481028168652,1001.3884701062857,0.33637028928364177,-0.2446603259134597,0.9073304125983936,0.06121989697138933,1.1207079374368538
3.931829,True,133.86157958146822,227.95665274109714,1000.3687559493625,0.33415610158582065,-0.24451376857311535,0.9082912109116918,0.05966400029927757,1.1615033612496453
3.9457220000000004,True,133.40888079916857,228.01466875539467,1000.1339200879492,0.3324622826612723,-0.24639387781751967,0.9083971406533746,0.05977894641489528,1.19170385968936
4.001297,True,130.4890718510432,228.00293458987505,1001.3021606870358,0.32011840855244045,-0.2504646487647074,0.911785963496445,0.0586346398972836,1.2069382410274416
4.0151900000000005,True,129.60355561563574,228.2266713640105,1002.3171277932082,0.31555110698840183,-0.2484312988076787,0.9139757520649248,0.057945778866791635,1.2308315678047148
4.029081,True,128.64061003480026,227.9175186247118,1001.0016007533513,0.31550702833650995,-0.24916600872671021,0.9136747809875175,0.059749558599854,1.1802180502819803
4.084657,True,125.43523304309169,227.9731690602391,1002.395738672006,0.30653146574800144,-0.24904207886992163,0.9165161156796108,0.06336176416489658,1.2127160945656261
4.09855,True,124.2373800746711,227.58650654097573,1001.2116299173757,0.30652866490628994,-0.24750003633767162,0.9168028829973713,0.06524096359900647,1.20226747950762
4.112444,True,123.31525783166092,227.05346092730593,1000.3994577760594,0.3089396039519107,-0.2484884297150209,0.9154899848320631,0.06846830712080301,1.2169351926936687
4.16802,True,120.95390401843186,226.58646682485428,998.8575607042454,0.31172710425899663,-0.25590460468534165,0.9115599488130143,0.0799844078002368,1.1639733796989669
4.18191,True,120.74259196235822,226.02471854735373,996.4841391544835,0.3170839143575224,-0.25708346657660835,0.9090379776742534,0.08376059702848859,1.1816843141128417
4.195803,True,120.65543275129058,225.8931613932606,995.3665238372423,0.3193478319001607,-0.25686394149523384,0.9083062357945025,0.08377147388593247,1.1660639072418884
4.25138,True,123.06882196699019,226.18343488200932,995.1157852323873,0.32934533471505556,-0.25737285524540915,0.9052730748607095,0.07597054571667758,1.1494138637283091
4.2652719999999995,True,123.78856345819771,226.25467657946297,994.2366232411704,0.3317818487865313,-0.25565194656448187,0.9050503181775874,0.0738024972492829,1.2161792681677133
4.279167999999999,True,124.15759811668705,226.24598236049067,993.9941388619018,0.3305461933949899,-0.2566598147413641,0.9054746408464117,0.07057356667387836,1.231452090602569
4.334738000000001,True,126.31143490683509,226.91677689854896,995.9408733127892,0.33146547009388605,-0.25894796718922225,0.9049772100448988,0.06397532120559893,1.2048258223579487
4.34863,True,126.23914415991813,226.89553034346753,994.5391281883786,0.33289184027806096,-0.2568438939680033,0.9050930381160798,0.06341000836968212,1.249536747599793
4.362525,True,126.74482166840374,226.68168431721912,993.6992885388393,0.3394411305766224,-0.2584275200833598,0.9019838974832782,0.0664829633613303,1.1557018758656235
4.418100000000001,True,126.6931610407512,225.97709300059083,989.0113162680271,0.36594533100566723,-0.2553049622751051,0.891311699080575,0.08041670246260099,1.0343702978042988
4.431991,True,126.82056827290656,225.8632095097245,989.0383199346534,0.3738939809357054,-0.2534693027240419,0.888220313233389,0.08379307105136276,1.0361521183829439
4.445884,True,126.64905981515868,225.59483680437873,988.0670216339166,0.3823784614989753,-0.25086517117209106,0.8849644941380219,0.08769961339429684,1.0160160930582656
4.50146,True,125.24671179816828,224.9400717666723,985.1417404987461,0.4234273719134323,-0.2425966601509736,0.8655547429020842,0.11256601724225532,0.939218955958057
4.515351,True,124.71117974380907,224.67039467459043,983.8994286607195,0.43427313205252877,-0.24135967878547168,0.8593639094821334,0.12102075571340871,0.8778565806363778
4.529243999999999,True,124.25649604951333,225.12702534929235,986.3144810776278,0.44150453510264975,-0.24078762647374094,0.8547176405799456,0.12865776036596538,0.9202016770290251
4.584819,True,121.3613093712975,224.16576950215648,982.712326695017,0.4774990529844224,-0.23238822813833127,0.8321669682919088,0.159651190742694,0.9422394090653198
4.598713,True,120.66661943168464,223.76369763804303,980.6565614126132,0.4863944350415346,-0.23115214281054836,0.8257184442865582,0.16786360892017124,0.9464451885521832
4.6126059999999995,True,119.72464989429646,222.96051597472564,975.0417525895302,0.49574421923775197,-0.23442778704883732,0.8163325152927263,0.1813353419154346,1.0424155053743667
4.668182,True,137.05660831928108,230.62477839279313,1055.9171850482498,0.5063245977452745,-0.34540657028476995,0.75229343337848,0.24162841930910522,0.9745692584679325
4.682071,True,136.39770055441048,229.12044899289901,1044.1511464316511,0.5202678793608371,-0.33912297069075426,0.7414522991523779,0.2540972895111395,0.9051024266706796
4.695965,True,137.16108045960647,229.55805120015876,1048.1721204410162,0.5317414080220659,-0.33565576417968185,0.733212602181584,0.2588156930515897,0.7625578565816793
4.751542000000001,True,139.42822003388585,228.10194368340174,1045.2612437614848,0.5964072661094689,-0.2978967966362271,0.6966273922543509,0.2650776260769787,0.3694835070212573
4.765433,True,139.33250791709585,227.16362997835736,1041.332846967547,0.6150649507069591,-0.28427078404703715,0.6877154636369965,0.2606389625970754,0.2221375913645939
4.779325,True,138.2584759301277,224.6990170654992,1028.9738387578664,0.6328050281320016,-0.2724118348064925,0.6771652395329267,0.2584508212340035,0.0637054514837914
4.834898,True,140.39320066860358,222.8191031810629,1026.0506054396383,0.6904957062802124,-0.2641508760360996,0.6208690970335772,0.26069437785779476,0.23818602305442055
4.848792,True,141.7925125938844,222.83974194471514,1029.6611935449362,0.7028563140363177,-0.26724998443620224,0.6041749444836824,0.2637102275154872,0.2269236817658914
4.862687,True,142.6244945891393,221.85625243242276,1029.098776344161,0.7137762411509555,-0.27008531293267884,0.5873603770089095,0.26941638559378944,0.1783121656573236
4.918263,True,145.60899967160807,220.33451711053794,1029.965214411967,0.747418618350395,-0.2718225275380105,0.5290504056458916,0.2959452495850402,0.23231586087901313
4.9321530000000005,True,145.86344717364068,220.93093840168507,1032.0381899070826,0.7529030961608689,-0.2742671428363273,0.5182585098765403,0.29886883258767977,0.16772986844990256
4.946046,True,145.9776088485069,221.20884358726016,1032.2330327009488,0.7564413740335406,-0.278651191659969,0.5079781027351302,0.30349334124218585,0.23367865287023976
5.001622,True,146.20696543840305,220.33836040093482,1032.0931354922338,0.7722107491083534,-0.2837111126038786,0.4804252624233009,0.30395744894982824,0.20782569963383282
5.0155140000000005,True,146.27273566356504,220.4503348858333,1031.9874095955572,0.7756343381829289,-0.285693939227648,0.47336690502647294,0.30445709015520894,0.2435012126682196
5.029406,True,146.35303014953746,220.52623678835883,1032.150645826323,0.7790937953397665,-0.2887079371395087,0.4654696420160698,0.3049567140712913,0.19996975520470214
5.084982,True,146.94312833133344,217.56852043158744,1029.7557681529909,0.7878589406743518,-0.29125799186259504,0.44080565516893094,0.31644501283279297,0.3247099300004771
5.098875,True,147.51451874993276,217.33655972894667,1031.5847478296178,0.7911282999289935,-0.2905167092099284,0.43155001196172704,0.3216840715626558,0.3472495038503193
5.112767,True,147.45031931161043,216.9659828569467,1031.9603418365832,0.7940533318029671,-0.2891092908813724,0.4231226243958595,0.3268981017121963,0.35290969528123595
5.168341000000001,False,,,,,,,,
5.182233,False,,,,,,,,
5.196128,False,,,,,,,,
5.251704,False,,,,,,,,
5.265594,False,,,,,,,,
5.279489,False,,,,,,,,
5.335065999999999,True,134.86734843000596,201.91785841435575,1011.9281021708258,0.8619874200227674,-0.2713408170962562,0.24875642377305332,0.34852846416278593,0.3317725078884239
5.348956,True,135.56015217099477,201.98233311330222,1011.3903020526952,0.8633676067697392,-0.27346792274393517,0.24450249587368555,0.3464537491821213,0.3513375356667321
5.3628469999999995,True,136.5479566437878,202.27972383930646,1011.9751579962112,0.8647363507696375,-0.27722469856363235,0.23892858358921493,0.343934066512704,0.36639767156135544
5.418425,True,141.6206982608831,203.97723598964785,1014.6511616729248,0.8724773742094184,-0.288156218934551,0.22410588474034782,0.32484731399032263,0.4244136034914002
5.432314,True,142.8742364300159,203.95322497184017,1013.547297017407,0.8739173855204548,-0.2903366283772355,0.22051729011999566,0.32147343632991726,0.45742069080143744
5.4462079999999995,True,144.42728865114665,204.51453617450298,1014.81057094123,0.8761341566217448,-0.2909947796432224,0.2182125551421104,0.3163767668452407,0.5117366597431305
